macro_AUC,accuracy,macro_sensitivity,macro_specificity,kappa,kappa_quadratic,macro_AUC_ci_low,macro_AUC_ci_high,accuracy_ci_low,accuracy_ci_high,macro_sensitivity_ci_low,macro_sensitivity_ci_high,macro_specificity_ci_low,macro_specificity_ci_high,kappa_ci_low,kappa_ci_high,kappa_quadratic_ci_low,kappa_quadratic_ci_high,config,n_features_input,n_features_used,n_train,n_test,reduced,note
0.8740116654586743,0.6428571428571429,0.5611391223155928,0.902721653011508,0.5038501925096255,0.8132641719155242,0.8340034776351322,0.9095928842743389,0.5555555555555556,0.7222222222222222,0.4342438188136717,0.7015837509389118,0.8786741344731879,0.9244632319624416,0.3840868302928336,0.6085289161156306,0.749995487364621,0.8585767766862974,vision_radimagenet_official_reduced,2048.0,256,504.0,126.0,True,
0.8682501174492947,0.6190476190476191,0.5476377217553688,0.8956687783499377,0.47091243110838954,0.7985453633456643,0.8283772101298286,0.9052071561787378,0.5317460317460317,0.6984126984126984,0.4201456043018543,0.6870957318123706,0.8701653914361618,0.9175287883522664,0.3437456539735099,0.5779171603792388,0.7331332580057345,0.8492343096234309,vision_radimagenet_official_topvar512,2048.0,512,504.0,126.0,False,
0.9363060656085932,0.753968253968254,0.6392717086834734,0.9312823167170994,0.6538154746078171,0.8711656441717791,0.9127925341655584,0.9584426287631588,,,,,,,,,,,3D_primary_ref,,517,504.0,126.0,,
0.916072543886046,0.7063492063492064,0.6060877684407096,0.923346723056868,0.5970613656006916,0.8231785756051924,0.8841490243183676,0.9452385585001596,,,,,,,,,,,2D_midsagittal_ref,,244,504.0,126.0,,
0.7599459006457917,0.4285714285714285,,,,0.6320927394752898,0.714016573799161,0.8066714443498998,,,,,,,,,,,simple_best_single_ref,,1,,,,disc_csf_mean_ratio
