macro_AUC,accuracy,macro_sensitivity,macro_specificity,kappa,kappa_quadratic,macro_AUC_ci_low,macro_AUC_ci_high,accuracy_ci_low,accuracy_ci_high,macro_sensitivity_ci_low,macro_sensitivity_ci_high,macro_specificity_ci_low,macro_specificity_ci_high,kappa_ci_low,kappa_ci_high,kappa_quadratic_ci_low,kappa_quadratic_ci_high,config,n_features_input,n_features_used,n_train,n_test,reduced,note
0.8399149910318531,0.5317460317460317,0.5390102707749767,0.8788332949927152,0.3745056794278503,0.7522851452790686,0.7931972267244712,0.8825950824403939,0.4444444444444444,0.6111111111111112,0.4023743094864625,0.6606350563481206,0.8566437027963192,0.9007686294260763,0.26401384641888115,0.47735408396125856,0.6833761284629631,0.8104015638937336,vision_radimagenet_official_caffe_reduced,2048.0,256,504.0,126.0,True,
0.8343935619584141,0.48412698412698413,0.42440709617180206,0.8646558782066028,0.3037490436113237,0.7171831900048677,0.7901977859658106,0.8745358706929922,0.3968253968253968,0.5714285714285714,0.31566953999275654,0.5195007593669924,0.8408797208887527,0.8875370037631796,0.1930597765081577,0.4076014379134957,0.6466438240301201,0.7805375949478016,vision_radimagenet_official_caffe_topvar512,2048.0,512,504.0,126.0,False,
0.9363060656085932,0.753968253968254,0.6392717086834734,0.9312823167170994,0.6538154746078171,0.8711656441717791,0.9127925341655584,0.9584426287631588,,,,,,,,,,,3D_primary_ref,,517,504.0,126.0,,
0.916072543886046,0.7063492063492064,0.6060877684407096,0.923346723056868,0.5970613656006916,0.8231785756051924,0.8841490243183676,0.9452385585001596,,,,,,,,,,,2D_midsagittal_ref,,244,504.0,126.0,,
0.7599459006457917,0.4285714285714285,,,,0.6320927394752898,0.714016573799161,0.8066714443498998,,,,,,,,,,,simple_best_single_ref,,1,,,,disc_csf_mean_ratio
